ID,Vic-Killed,Vic-Injured,Sus-Killed,Sus-Injured,Sus-Unharmed,Sus-Arrested,Characteristics
1018887,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018845,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Possession of gun by felon or prohibited person"
1018786,1,0,0,1,0,1,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Good Samaritan/Third Party"
1018774,0,1,0,0,0,0,"Shot - Wounded/Injured
Road rage"
1018718,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental Shooting at a Business
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Officer Involved Incident
Officer Involved Shooting - Accidental discharge
Officer Involved Shooting - Officer shot
Concealed Carry License - Victim"
1018661,2,0,0,0,2,0,"Shot - Dead (murder, accidental, or suicide)"
1018549,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1018532,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018424,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Child Involved Incident
Child killed (not child shooter)
Domestic Violence"
1018405,0,1,0,0,0,0,Shot - Wounded/Injured
1018396,0,1,0,0,0,0,Shot - Wounded/Injured
1018373,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
1018336,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Playing with gun"
1018317,0,1,0,0,0,0,Shot - Wounded/Injured
1018307,1,0,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Domestic Violence
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1018282,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Drug Sales or Trafficking
Domestic Violence
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
1018271,0,1,0,0,0,0,Shot - Wounded/Injured
1018261,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1018257,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018252,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018229,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1018224,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018218,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1018216,0,1,0,0,0,0,Shot - Wounded/Injured
1018195,0,1,0,0,0,0,Shot - Wounded/Injured
1018193,0,1,0,0,0,0,Shot - Wounded/Injured
1018172,0,1,0,0,0,0,Shot - Wounded/Injured
1018157,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
1018151,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018118,4,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1018104,0,2,0,0,0,0,Shot - Wounded/Injured
1018101,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1018079,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1018032,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018019,0,1,0,0,0,0,"Shot - Wounded/Injured
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
1018016,0,1,0,0,0,0,Shot - Wounded/Injured
1018012,0,1,0,0,0,0,Shot - Wounded/Injured
1018010,0,1,0,0,0,0,Shot - Wounded/Injured
1017997,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Playing with gun"
1017993,0,0,0,1,0,0,Shot - Wounded/Injured
1017958,0,1,0,0,0,0,Shot - Wounded/Injured
1017956,0,1,0,0,0,0,Shot - Wounded/Injured
1017954,0,1,0,0,0,0,Shot - Wounded/Injured
1017947,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
1017914,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017888,0,1,0,0,0,0,Shot - Wounded/Injured
1017868,0,1,0,0,2,0,Shot - Wounded/Injured
1017855,0,2,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)"
1017788,0,1,0,0,1,1,Shot - Wounded/Injured
1017764,0,0,1,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Gang involvement"
1017760,0,0,2,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Concealed Carry License - Victim"
1017749,0,2,0,0,0,0,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)"
1017727,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Road rage"
1017724,1,0,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
1017714,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1017652,0,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Attempted Murder/Suicide (one variable unsuccessful)
Domestic Violence"
1017648,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1017644,0,1,0,0,0,0,Shot - Wounded/Injured
1017638,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017606,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1017597,0,1,0,0,0,0,Shot - Wounded/Injured
1017545,1,1,0,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1017510,0,2,0,0,0,0,Shot - Wounded/Injured
1017484,0,3,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1017477,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1017422,0,4,0,0,1,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment"
1017406,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Thought gun was unloaded"
1017393,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1017377,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1017372,1,6,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - Officer killed
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - Bystander shot
Police Targeted
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
3019616,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
3019609,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
3019605,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1923534,0,1,0,0,0,0,Shot - Wounded/Injured
1923532,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1923530,0,1,0,0,0,0,Shot - Wounded/Injured
1923524,0,1,0,0,0,0,Shot - Wounded/Injured
1032117,0,1,0,1,1,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Armed robbery with injury/death and/or evidence of DGU found"
1023602,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Thought gun was unloaded
Playing with gun
Domestic Violence"
1022747,0,1,0,0,0,0,Shot - Wounded/Injured
1021941,0,1,0,0,0,0,Shot - Wounded/Injured
1021377,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Thought gun was unloaded"
1020184,0,1,0,0,1,1,Shot - Wounded/Injured
1019646,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1019606,0,1,0,0,1,1,Shot - Wounded/Injured
1019469,0,1,0,0,1,1,"Shot - Wounded/Injured
Possession of gun by felon or prohibited person"
1019353,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1019328,0,1,0,0,0,0,Shot - Wounded/Injured
1019235,0,1,0,0,0,0,Shot - Wounded/Injured
1018951,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1018940,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Playing with gun
Child Involved Incident
Child injured self"
1018877,0,1,0,0,2,2,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Officer Involved Incident
Officer Involved Shooting - Bystander shot"
1018848,0,1,0,0,0,0,"Shot - Wounded/Injured
Suicide - Attempt"
1018827,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Cleaning gun"
1018470,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1018402,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1018023,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1018004,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1017990,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Armed robbery with injury/death and/or evidence of DGU found"
1017988,1,0,0,1,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1017980,1,0,0,0,4,4,"Shot - Dead (murder, accidental, or suicide)"
1017968,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff"
1017946,0,3,0,0,0,0,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Drive-by (car to street, car to car)"
1017940,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1017933,1,0,0,0,3,1,"Shot - Dead (murder, accidental, or suicide)"
1017902,0,1,0,0,0,0,Shot - Wounded/Injured
1017839,0,1,0,0,0,0,Shot - Wounded/Injured
1017829,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017815,0,1,0,0,1,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1017786,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Police Targeted"
1017770,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017755,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1017734,1,0,0,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide - Attempt
Attempted Murder/Suicide (one variable unsuccessful)
Domestic Violence"
1017670,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017642,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found"
1017636,0,1,0,0,0,0,Shot - Wounded/Injured
1017615,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1017609,0,1,0,0,0,0,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)"
1017591,0,1,0,0,0,0,Shot - Wounded/Injured
1017584,0,2,0,0,0,0,Shot - Wounded/Injured
1017573,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1017564,0,1,0,0,0,0,Shot - Wounded/Injured
1017535,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017497,0,0,0,1,0,1,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Domestic Violence
Possession of gun by felon or prohibited person"
1017473,1,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
1017391,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Shootout (where VENN diagram of shooters and victims overlap)
Armed robbery with injury/death and/or evidence of DGU found"
1017383,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1017366,0,1,0,0,0,0,Shot - Wounded/Injured
1017350,2,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017334,0,1,0,0,0,0,Shot - Wounded/Injured
1017319,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1017315,0,1,0,0,0,0,Shot - Wounded/Injured
1017312,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017306,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017301,0,1,0,0,0,0,Shot - Wounded/Injured
1017291,0,3,0,0,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Stand Your Ground/Castle Doctrine established
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment
Armed robbery with injury/death and/or evidence of DGU found"
1017276,0,1,0,0,1,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment
Possession of gun by felon or prohibited person"
1017260,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017258,0,1,0,0,0,0,Shot - Wounded/Injured
1017251,0,1,0,0,1,0,Shot - Wounded/Injured
1017235,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)"
1017228,0,1,0,0,0,0,Shot - Wounded/Injured
1017226,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)"
1017180,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1017151,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1017143,0,1,0,0,0,0,Shot - Wounded/Injured
1017128,0,1,0,0,1,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1017123,0,1,0,0,2,2,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1017108,0,0,0,1,0,1,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
1017101,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1017086,0,1,0,0,1,0,Shot - Wounded/Injured
1017070,1,0,0,0,3,3,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found"
1017063,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1017058,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1017038,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1017022,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Armed robbery with injury/death and/or evidence of DGU found"
1017017,0,1,0,0,0,0,Shot - Wounded/Injured
1017015,0,1,0,0,0,0,Shot - Wounded/Injured
1017010,0,1,0,0,2,0,Shot - Wounded/Injured
1017006,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use"
1017003,0,1,0,0,0,0,Shot - Wounded/Injured
1016980,2,0,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^"
1016959,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1016955,0,1,0,0,0,2,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)
Gang involvement
Possession of gun by felon or prohibited person"
1016919,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1016904,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1016898,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1016895,0,1,0,0,1,0,Shot - Wounded/Injured
1923536,0,1,0,0,0,0,Shot - Wounded/Injured
1140416,0,1,0,0,2,2,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1058735,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1047023,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
1020060,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1019015,0,1,0,0,1,0,Shot - Wounded/Injured
1018322,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Possession of gun by felon or prohibited person"
1018006,0,1,0,0,0,0,"Shot - Wounded/Injured
Domestic Violence"
1017883,1,1,0,0,1,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1017851,0,1,0,0,0,0,Shot - Wounded/Injured
1017825,0,3,0,0,0,0,Shot - Wounded/Injured
1017818,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1017701,0,1,0,0,0,0,Shot - Wounded/Injured
1017663,0,1,0,0,0,0,Shot - Wounded/Injured
1017624,0,1,0,0,1,0,"Shot - Wounded/Injured
Domestic Violence"
1017408,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
1017340,0,1,0,0,0,0,Shot - Wounded/Injured
1017308,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1017298,0,2,0,0,0,0,Shot - Wounded/Injured
1017256,0,1,0,0,0,0,Shot - Wounded/Injured
1017246,0,1,0,0,0,0,Shot - Wounded/Injured
1017243,0,1,0,0,0,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1017233,0,1,0,0,0,0,Shot - Wounded/Injured
1017141,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
1017126,0,1,0,0,0,0,Shot - Wounded/Injured
1017119,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Officer Involved Shooting - subject/suspect/perpetrator unarmed - may have other weapons"
1017077,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Officer Involved Shooting - subject/suspect/perpetrator unarmed - may have other weapons"
1017033,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1016892,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1016889,0,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Attempted Murder/Suicide (one variable unsuccessful)"
1016880,0,1,0,0,1,1,Shot - Wounded/Injured
1016871,0,1,0,0,0,0,Shot - Wounded/Injured
1016846,1,0,0,0,3,3,"Shot - Dead (murder, accidental, or suicide)"
1016838,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Bar/club incident - in or around establishment"
1016836,0,1,0,0,1,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - Officer shot
Police Targeted"
1016833,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
1016829,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Playing with gun"
1016824,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1016812,0,1,0,0,1,1,Shot - Wounded/Injured
1016810,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Drug Sales or Trafficking"
1016807,0,2,0,0,0,0,Shot - Wounded/Injured
1016805,0,1,0,0,0,0,Shot - Wounded/Injured
1016796,0,2,0,0,1,1,Shot - Wounded/Injured
1016762,0,1,0,0,1,0,"Shot - Wounded/Injured
Drug Sales or Trafficking"
1016756,0,1,0,0,0,0,Shot - Wounded/Injured
1016736,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
1016612,1,0,0,0,2,0,"Shot - Dead (murder, accidental, or suicide)"
1016581,0,1,0,0,0,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1016571,0,1,0,0,0,0,Shot - Wounded/Injured
1016564,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1016560,0,2,0,0,1,0,Shot - Wounded/Injured
1016526,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1016508,0,1,0,0,0,0,Shot - Wounded/Injured
1016506,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1016501,0,1,0,0,1,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
1016463,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
1016462,1,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Workplace shooting (disgruntled current or former employee)"
1016447,2,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Workplace shooting (disgruntled current or former employee)"
1016444,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide - Attempt
Attempted Murder/Suicide (one variable unsuccessful)"
1016430,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
1016428,0,1,0,0,0,0,Shot - Wounded/Injured
1016400,0,1,0,0,0,0,Shot - Wounded/Injured
1016349,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1016324,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
