ID,Vic-Killed,Vic-Injured,Sus-Killed,Sus-Injured,Sus-Unharmed,Sus-Arrested,Characteristics
1289435.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289414.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289412.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1289407.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289384.0,0.0,0.0,0.0,1.0,0.0,1.0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1289362.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
1289354.0,0.0,2.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289339.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1289335.0,1.0,0.0,0.0,0.0,1.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289312.0,0.0,2.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289294.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289279.0,0.0,1.0,1.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Shootout (where VENN diagram of shooters and victims overlap)"
1289271.0,1.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
1289246.0,0.0,2.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1289243.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289240.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1289238.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289235.0,0.0,0.0,0.0,1.0,0.0,0.0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1289200.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
1289198.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289164.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1289155.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1289098.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289091.0,0.0,1.0,0.0,0.0,1.0,0.0,"Shot - Wounded/Injured
Road rage"
1289071.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1289028.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1289025.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
1288993.0,0.0,2.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288927.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - No death or injury - REQUIRES DGU
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Drug Sales or Trafficking"
1288925.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288883.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1288870.0,0.0,1.0,0.0,0.0,1.0,0.0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1288818.0,0.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Domestic Violence"
1288781.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
1288752.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1288694.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1288657.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288629.0,0.0,2.0,0.0,0.0,2.0,0.0,Shot - Wounded/Injured
1288618.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288612.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1875764.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1875760.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1314977.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1308468.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1299646.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge"
1290929.0,0.0,1.0,0.0,0.0,3.0,3.0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1290739.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1290605.0,1.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Domestic Violence"
1290583.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1290480.0,0.0,0.0,0.0,1.0,0.0,0.0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
1290174.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289941.0,0.0,1.0,0.0,0.0,0.0,1.0,Shot - Wounded/Injured
1289514.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289480.0,1.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
1289344.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1289330.0,0.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Domestic Violence"
1289324.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1289320.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1289285.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1289276.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1289265.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Playing with gun"
1289262.0,0.0,2.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1289255.0,0.0,2.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1289220.0,1.0,0.0,0.0,0.0,2.0,2.0,"Shot - Dead (murder, accidental, or suicide)"
1289203.0,0.0,2.0,1.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Attempted Murder/Suicide (one variable unsuccessful)
Domestic Violence"
1289113.0,1.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1288983.0,0.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury"
1288968.0,0.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Drug Sales or Trafficking"
1288957.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288952.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288950.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Domestic Violence"
1288940.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury"
1288921.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Cleaning gun"
1288918.0,0.0,1.0,0.0,0.0,1.0,0.0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Playing with gun
Child Involved Incident
Child fired gun - non-child victim
Child injured by child"
1288890.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
1288885.0,0.0,1.0,0.0,0.0,2.0,2.0,"Shot - Wounded/Injured
Gang involvement"
1288873.0,1.0,0.0,0.0,0.0,1.0,2.0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1288867.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288853.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288847.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1288833.0,1.0,2.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
1288830.0,1.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
1288808.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288802.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)"
1288783.0,0.0,2.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288777.0,0.0,1.0,0.0,0.0,2.0,0.0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1288759.0,0.0,1.0,0.0,0.0,2.0,0.0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1288757.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288721.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1288709.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288704.0,0.0,3.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288623.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288615.0,0.0,1.0,0.0,0.0,1.0,0.0,"Shot - Wounded/Injured
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
1288606.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288603.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288600.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288589.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1288586.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288576.0,1.0,0.0,0.0,0.0,2.0,2.0,"Shot - Dead (murder, accidental, or suicide)"
1288560.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288553.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288549.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288545.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288543.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288538.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288536.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288533.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288531.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288527.0,2.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1288513.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288507.0,0.0,2.0,0.0,0.0,3.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1288505.0,1.0,0.0,0.0,0.0,1.0,1.0,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found"
1288497.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Possession of gun by felon or prohibited person"
1288491.0,0.0,1.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Possession of gun by felon or prohibited person"
1288488.0,0.0,2.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288481.0,0.0,1.0,0.0,0.0,2.0,0.0,Shot - Wounded/Injured
1288477.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288463.0,0.0,2.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288460.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288420.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1288416.0,1.0,1.0,0.0,0.0,3.0,3.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Home Invasion - Resident injured
Defensive Use
Defensive Use - Shots fired, no injury/death
Shootout (where VENN diagram of shooters and victims overlap)
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1288411.0,0.0,2.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1288350.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288337.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288327.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288295.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288288.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288286.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288273.0,0.0,0.0,1.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1288246.0,0.0,0.0,0.0,1.0,0.0,0.0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1288241.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1288224.0,0.0,1.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental Shooting at a Business
Accidental/Negligent Discharge
Playing with gun
Child Involved Incident
Child fired gun - non-child victim
Child injured self"
1288222.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288216.0,0.0,2.0,0.0,0.0,0.0,1.0,Shot - Wounded/Injured
1288213.0,0.0,1.0,0.0,0.0,1.0,0.0,Shot - Wounded/Injured
1288209.0,1.0,0.0,0.0,1.0,5.0,6.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1288201.0,1.0,1.0,0.0,0.0,2.0,2.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Child Involved Incident
Child killed (not child shooter)
Drive-by (car to street, car to car)
Drug Sales or Trafficking"
1288199.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288194.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288178.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288174.0,0.0,1.0,0.0,0.0,2.0,0.0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1288147.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288142.0,2.0,2.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment"
1288140.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288133.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1288126.0,0.0,3.0,0.0,1.0,0.0,0.0,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)"
1288119.0,0.0,2.0,0.0,0.0,1.0,1.0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1288106.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
1288075.0,0.0,2.0,0.0,0.0,0.0,0.0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1288071.0,1.0,0.0,0.0,0.0,2.0,2.0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1287995.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1287957.0,0.0,1.0,0.0,0.0,0.0,0.0,Shot - Wounded/Injured
1287945.0,0.0,1.0,0.0,0.0,1.0,1.0,Shot - Wounded/Injured
3012384.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
1875772.0,1.0,0.0,0.0,0.0,0.0,0.0,"Shot - Dead (murder, accidental, or suicide)"
