ID,Vic-Killed,Vic-Injured,Sus-Killed,Sus-Injured,Sus-Unharmed,Sus-Arrested,Characteristics
477054,0,1,0,0,0,0,Shot - Wounded/Injured
476998,0,1,0,0,0,0,Shot - Wounded/Injured
476987,0,2,0,0,0,0,Shot - Wounded/Injured
476966,0,2,0,0,0,0,Shot - Wounded/Injured
476953,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
476927,1,0,0,0,2,0,"Shot - Dead (murder, accidental, or suicide)"
476886,0,1,0,0,1,1,Shot - Wounded/Injured
476872,0,3,0,0,0,0,Shot - Wounded/Injured
476866,0,2,0,0,1,1,Shot - Wounded/Injured
476814,0,1,0,0,0,0,Shot - Wounded/Injured
476809,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
476807,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury"
476760,0,1,0,0,0,0,Shot - Wounded/Injured
476740,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Thought gun was unloaded
Playing with gun"
476735,0,1,0,1,0,1,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
476696,0,1,0,0,0,0,Shot - Wounded/Injured
476686,0,1,0,0,1,0,Shot - Wounded/Injured
476679,0,0,0,1,0,1,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Victim stops crime"
476623,0,2,0,0,0,0,Shot - Wounded/Injured
476619,0,1,0,0,0,0,Shot - Wounded/Injured
476607,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
476578,0,1,0,0,0,0,Shot - Wounded/Injured
476566,0,1,0,0,0,0,Shot - Wounded/Injured
476542,0,2,0,0,0,0,Shot - Wounded/Injured
476527,0,1,0,0,0,0,Shot - Wounded/Injured
476519,0,1,0,0,0,0,Shot - Wounded/Injured
476509,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
476507,0,1,0,0,1,1,Shot - Wounded/Injured
476503,0,2,0,0,1,0,Shot - Wounded/Injured
476499,0,1,0,0,1,1,Shot - Wounded/Injured
476492,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person"
476490,0,1,0,0,0,0,Shot - Wounded/Injured
476486,0,1,0,0,2,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Gang involvement"
476482,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476476,0,0,0,2,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Road rage
Possession of gun by felon or prohibited person"
476473,1,0,0,0,1,2,"Shot - Dead (murder, accidental, or suicide)"
476445,0,1,0,0,2,0,Shot - Wounded/Injured
476439,0,1,0,0,1,0,Shot - Wounded/Injured
476437,0,1,0,0,0,0,Shot - Wounded/Injured
476430,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^"
476418,0,1,0,0,1,1,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
476415,0,1,0,0,1,0,Shot - Wounded/Injured
476406,0,1,0,0,1,0,Shot - Wounded/Injured
476351,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Gang involvement"
476345,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476343,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476338,3,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
476334,0,1,0,0,0,0,Shot - Wounded/Injured
476321,0,5,0,1,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)"
476299,0,2,0,0,1,1,Shot - Wounded/Injured
476265,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
476230,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
476225,0,1,0,0,0,0,Shot - Wounded/Injured
476195,0,1,0,0,1,0,Shot - Wounded/Injured
476183,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
476174,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
476148,0,1,0,0,0,0,Shot - Wounded/Injured
476116,0,1,0,0,1,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Playing with gun"
476083,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Hunting accident"
476040,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
476023,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476012,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Thought gun was unloaded"
475994,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
475982,2,1,0,0,2,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
475940,0,1,0,0,0,0,Shot - Wounded/Injured
475930,0,0,0,1,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Officer Involved Incident
Officer Involved Shooting - Accidental discharge
Officer Involved Shooting - subject/suspect/perpetrator shot"
475882,0,1,0,0,0,0,"Shot - Wounded/Injured
Gang involvement
Possession of gun by felon or prohibited person"
475877,0,1,0,0,0,0,Shot - Wounded/Injured
1437440,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
486784,0,1,0,0,1,0,Shot - Wounded/Injured
482517,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
480916,1,0,0,0,3,2,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Armed robbery with injury/death and/or evidence of DGU found"
480880,0,1,0,0,0,0,Shot - Wounded/Injured
478826,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
478605,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
478140,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff"
477963,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
477843,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
477743,0,1,0,0,0,0,Shot - Wounded/Injured
477563,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
477521,0,1,0,0,2,0,Shot - Wounded/Injured
477274,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
477175,1,0,0,0,3,2,"Shot - Dead (murder, accidental, or suicide)"
477164,0,1,0,0,1,1,Shot - Wounded/Injured
477060,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting at a Business
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
476957,0,2,0,0,1,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment
Armed robbery with injury/death and/or evidence of DGU found"
476844,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
476742,0,1,0,0,2,2,Shot - Wounded/Injured
476709,0,1,0,0,3,0,Shot - Wounded/Injured
476691,0,1,0,0,1,0,"Shot - Wounded/Injured
Gang involvement
Armed robbery with injury/death and/or evidence of DGU found"
476626,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
476555,0,1,0,0,2,0,Shot - Wounded/Injured
476497,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
476480,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476391,0,1,0,0,3,0,Shot - Wounded/Injured
476297,0,1,0,0,0,0,Shot - Wounded/Injured
476287,0,1,0,0,0,0,Shot - Wounded/Injured
476283,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476276,0,1,0,0,0,0,Shot - Wounded/Injured
476272,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476209,0,3,0,0,0,0,Shot - Wounded/Injured
476203,0,1,0,0,1,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
476200,0,1,0,0,1,0,Shot - Wounded/Injured
476190,0,1,0,0,0,0,Shot - Wounded/Injured
476153,0,1,0,0,0,0,Shot - Wounded/Injured
476133,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Domestic Violence"
476070,0,0,0,1,1,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Armed robbery with injury/death and/or evidence of DGU found"
476025,0,1,0,0,1,1,Shot - Wounded/Injured
476020,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
476018,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476015,0,1,0,0,1,1,"Shot - Wounded/Injured
Road rage"
476008,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
476004,0,1,0,0,1,0,Shot - Wounded/Injured
475987,0,1,0,0,0,0,Shot - Wounded/Injured
475980,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
475978,0,1,0,0,0,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
475951,0,1,0,0,1,1,Shot - Wounded/Injured
475942,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475932,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Armed robbery with injury/death and/or evidence of DGU found"
475925,0,2,0,0,1,1,Shot - Wounded/Injured
475920,0,1,0,0,3,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
475915,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475888,0,1,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
475884,0,2,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
475874,0,1,0,0,1,0,"Shot - Wounded/Injured
Gang involvement
Possession of gun by felon or prohibited person"
475827,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Playing with gun"
475691,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
475679,0,1,0,0,0,0,Shot - Wounded/Injured
475658,0,2,0,0,0,0,Shot - Wounded/Injured
475645,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475643,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475638,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
475624,0,2,0,0,2,2,Shot - Wounded/Injured
475622,0,1,0,0,0,0,Shot - Wounded/Injured
475588,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
475556,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Officer Involved Shooting - subject/suspect/perpetrator unarmed - may have other weapons
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
475552,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475545,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
475498,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
475385,0,2,0,0,0,0,Shot - Wounded/Injured
475258,0,1,0,0,0,0,Shot - Wounded/Injured
475210,0,1,0,0,3,4,"Shot - Wounded/Injured
Bar/club incident - in or around establishment
Armed robbery with injury/death and/or evidence of DGU found"
3033507,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
528671,0,1,0,0,1,1,"Shot - Wounded/Injured
Possession of gun by felon or prohibited person"
479153,0,1,0,0,2,2,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Gang involvement"
478538,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found"
478117,0,1,0,0,1,1,"Shot - Wounded/Injured
Road rage"
478017,0,2,0,0,0,0,Shot - Wounded/Injured
477991,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
477849,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
477726,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
477719,0,1,0,0,0,0,Shot - Wounded/Injured
477558,0,1,0,0,1,1,Shot - Wounded/Injured
477528,0,2,0,0,0,0,Shot - Wounded/Injured
477504,0,1,0,0,1,1,Shot - Wounded/Injured
477078,0,1,0,0,0,0,Shot - Wounded/Injured
477074,1,0,0,0,2,1,"Shot - Dead (murder, accidental, or suicide)"
476400,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476331,0,1,0,0,0,1,Shot - Wounded/Injured
476280,0,1,0,0,1,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
476253,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476245,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
476240,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Defensive Use"
476237,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
476232,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
476213,0,1,0,0,1,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
476165,0,1,0,0,0,0,Shot - Wounded/Injured
476135,0,0,0,1,0,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Victim stops crime"
476127,0,0,0,1,0,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use"
476104,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475910,0,1,0,0,1,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
475726,0,2,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
475721,0,1,0,0,0,0,Shot - Wounded/Injured
475719,0,1,0,0,0,0,Shot - Wounded/Injured
475671,0,1,0,0,0,0,Shot - Wounded/Injured
475598,1,0,0,0,4,0,"Shot - Dead (murder, accidental, or suicide)"
475579,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
475573,0,0,0,1,0,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Victim stops crime"
475558,0,1,0,0,2,2,Shot - Wounded/Injured
475539,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Domestic Violence"
475500,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475487,0,1,0,0,0,0,Shot - Wounded/Injured
475474,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
475471,0,2,0,0,0,0,Shot - Wounded/Injured
475430,0,2,0,0,1,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Gang involvement"
475418,0,1,0,0,1,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
475381,0,1,0,0,2,0,"Shot - Wounded/Injured
Gang involvement"
475370,0,2,0,0,1,0,"Shot - Wounded/Injured
Gang involvement
Possession of gun by felon or prohibited person"
475359,0,1,0,0,1,0,Shot - Wounded/Injured
475346,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475344,0,1,0,0,1,0,Shot - Wounded/Injured
475334,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475311,0,2,0,0,0,0,Shot - Wounded/Injured
475269,0,2,0,0,0,0,Shot - Wounded/Injured
475266,0,1,0,0,1,1,Shot - Wounded/Injured
475262,0,1,0,0,0,0,Shot - Wounded/Injured
475256,0,1,0,0,0,0,Shot - Wounded/Injured
475254,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475250,0,1,0,0,0,0,Shot - Wounded/Injured
475219,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
475214,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Mistaken ID  (thought it was an intruder/threat, was friend/family)"
475161,0,1,0,0,0,0,Shot - Wounded/Injured
475141,0,1,0,0,0,0,Shot - Wounded/Injured
475132,0,1,0,0,0,0,Shot - Wounded/Injured
475125,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found"
475082,0,1,0,0,0,0,Shot - Wounded/Injured
475062,1,0,0,0,5,5,"Shot - Dead (murder, accidental, or suicide)"
475017,0,1,0,0,1,1,Shot - Wounded/Injured
474875,0,1,0,0,0,0,Shot - Wounded/Injured
474860,0,1,0,0,0,0,Shot - Wounded/Injured
474853,0,1,0,0,0,0,Shot - Wounded/Injured
474671,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
474669,0,1,0,0,0,0,Shot - Wounded/Injured
474663,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
474622,0,1,0,0,0,0,Shot - Wounded/Injured
474599,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
474577,0,1,0,0,0,0,Shot - Wounded/Injured
474530,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
486899,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Domestic Violence"
484240,1,0,0,0,4,4,"Shot - Dead (murder, accidental, or suicide)"
479251,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
478236,2,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
477983,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person"
477831,1,0,0,0,3,3,"Shot - Dead (murder, accidental, or suicide)"
477714,0,1,0,0,0,0,Shot - Wounded/Injured
477268,0,1,0,0,1,0,"Shot - Wounded/Injured
Domestic Violence"
477012,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident injured"
476973,0,1,0,0,0,0,Shot - Wounded/Injured
476150,0,1,0,0,1,1,Shot - Wounded/Injured
476130,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
476109,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
475743,0,1,0,0,0,0,Shot - Wounded/Injured
475577,0,1,0,0,0,0,Shot - Wounded/Injured
475502,0,1,0,0,1,1,Shot - Wounded/Injured
475495,0,1,0,0,0,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
475481,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Playing with gun"
475336,0,1,0,0,1,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
475325,0,1,0,0,0,0,Shot - Wounded/Injured
475314,0,1,0,0,0,0,Shot - Wounded/Injured
475299,0,2,0,0,0,0,Shot - Wounded/Injured
475151,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
475138,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
475109,0,1,0,0,0,0,"Shot - Wounded/Injured
Suicide - Attempt
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Bar/club incident - in or around establishment"
475093,0,1,0,0,0,0,Shot - Wounded/Injured
475071,0,1,0,0,1,0,Shot - Wounded/Injured
475036,0,2,0,0,0,0,Shot - Wounded/Injured
475030,0,1,0,0,0,0,Shot - Wounded/Injured
475024,0,1,0,0,0,0,Shot - Wounded/Injured
475022,0,1,0,0,0,0,Shot - Wounded/Injured
474986,0,1,0,0,1,1,Shot - Wounded/Injured
474960,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Playing with gun
Child Involved Incident
Child killed self"
474956,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474954,0,0,0,1,0,1,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Armed robbery with injury/death and/or evidence of DGU found"
474947,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
474945,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
474942,0,2,0,0,0,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
474937,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Domestic Violence"
474922,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
474913,0,1,0,0,3,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
474871,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474862,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474763,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
474677,0,1,0,0,1,0,Shot - Wounded/Injured
474675,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
474603,0,1,0,0,1,0,Shot - Wounded/Injured
474589,0,1,0,0,0,0,Shot - Wounded/Injured
474587,0,1,0,0,0,0,"Shot - Wounded/Injured
Gang involvement
Possession of gun by felon or prohibited person"
474583,1,1,0,0,1,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
474580,0,1,0,0,1,0,"Shot - Wounded/Injured
Gang involvement"
474562,0,1,0,0,0,0,Shot - Wounded/Injured
474559,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474535,0,1,0,0,0,0,Shot - Wounded/Injured
474501,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental Shooting at a Business
Accidental/Negligent Discharge"
474447,0,1,0,0,1,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Officer Involved Incident
Officer Involved Shooting - Accidental discharge
Officer Involved Shooting - Officer shot"
474445,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474386,0,1,0,0,0,0,Shot - Wounded/Injured
474379,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
474361,2,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
474358,0,2,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Bar/club incident - in or around establishment"
474347,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
474326,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
474319,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator"
