ID,Vic-Killed,Vic-Injured,Sus-Killed,Sus-Injured,Sus-Unharmed,Sus-Arrested,Characteristics
739081,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^"
739066,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Domestic Violence"
739004,0,2,0,0,0,2,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
739000,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
738979,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738953,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Stray bullet
Gang involvement"
738951,0,1,0,0,0,0,Shot - Wounded/Injured
738949,0,1,0,0,0,0,Shot - Wounded/Injured
738940,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738921,0,2,0,0,0,0,Shot - Wounded/Injured
738919,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
738903,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Playing with gun
Child Involved Incident
Child killed by child"
738899,0,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident injured
Home Invasion - subject/suspect/perpetrator killed
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Shootout (where VENN diagram of shooters and victims overlap)"
738867,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
738850,0,1,0,0,0,0,Shot - Wounded/Injured
738830,0,2,0,0,2,0,"Shot - Wounded/Injured
Gang involvement"
738771,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge"
738749,1,3,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment"
738686,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
738669,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
738664,0,2,0,0,0,0,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)"
3022625,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1269779,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
966380,0,1,0,0,0,1,"Shot - Wounded/Injured
Gang involvement
Armed robbery with injury/death and/or evidence of DGU found"
749305,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Bar/club incident - in or around establishment"
748392,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
742704,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^"
742241,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
741998,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
741411,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Cleaning gun"
741128,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
741030,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
740934,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
740297,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
740270,0,1,0,0,1,0,Shot - Wounded/Injured
740199,0,1,0,0,0,0,Shot - Wounded/Injured
740012,0,1,0,0,1,1,Shot - Wounded/Injured
739556,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
739554,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
739518,0,2,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
739503,0,1,0,0,0,0,Shot - Wounded/Injured
739487,0,1,0,0,0,0,Shot - Wounded/Injured
739485,0,1,0,0,0,0,Shot - Wounded/Injured
739437,0,1,0,0,0,0,Shot - Wounded/Injured
739351,0,2,0,0,0,0,Shot - Wounded/Injured
739292,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
739275,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
739269,0,1,0,0,0,0,Shot - Wounded/Injured
739264,0,1,0,0,1,1,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
739261,0,1,0,0,0,0,Shot - Wounded/Injured
739259,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
739245,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
739234,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Child Involved Incident
Child killed self
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
739207,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
739137,0,1,0,0,0,0,Shot - Wounded/Injured
739100,0,1,0,0,2,0,Shot - Wounded/Injured
739068,0,1,0,0,0,0,Shot - Wounded/Injured
739033,0,1,0,0,0,0,Shot - Wounded/Injured
739030,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738994,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738917,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Drug Sales or Trafficking
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
738914,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Armed robbery with injury/death and/or evidence of DGU found"
738911,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
738908,0,0,1,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
738862,0,1,0,0,0,0,Shot - Wounded/Injured
738855,0,1,0,0,1,0,Shot - Wounded/Injured
738845,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Gang involvement"
738795,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental/Negligent Discharge
Officer Involved Incident
Officer Involved Shooting - Accidental discharge
Officer Involved Shooting - Shots fired, no injury"
738773,0,1,0,0,2,2,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
738759,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738744,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
738733,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738711,2,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Domestic Violence"
738697,0,2,0,0,0,0,Shot - Wounded/Injured
738679,0,1,0,0,1,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured
Defensive Use
Defensive Use - Victim stops crime"
738674,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
738651,0,1,0,0,0,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738641,1,0,0,1,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Good Samaritan/Third Party
Shootout (where VENN diagram of shooters and victims overlap)"
738619,0,1,0,0,0,0,Shot - Wounded/Injured
738576,2,3,0,0,2,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment
Gang involvement
Possession of gun by felon or prohibited person"
738527,0,2,0,0,1,1,"Shot - Wounded/Injured
Possession of gun by felon or prohibited person"
738440,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
738414,1,0,1,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer killed
Domestic Violence
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
738402,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
738397,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
738391,0,1,0,0,0,0,Shot - Wounded/Injured
738388,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff"
738331,0,1,0,0,0,0,Shot - Wounded/Injured
738305,0,1,0,0,0,0,Shot - Wounded/Injured
738300,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
738288,0,1,0,0,0,0,Shot - Wounded/Injured
738286,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Accidental/Negligent Discharge
Defensive Use
Defensive Use - Victim stops crime
Armed robbery with injury/death and/or evidence of DGU found"
738171,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
738154,0,1,0,0,0,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
738142,0,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Armed robbery with injury/death and/or evidence of DGU found
Concealed Carry License - Victim"
738129,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738118,0,1,0,0,0,0,Shot - Wounded/Injured
738100,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738068,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Possession of gun by felon or prohibited person"
738057,0,1,0,0,2,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738041,0,5,0,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)"
738039,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
737991,1,2,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Shootout (where VENN diagram of shooters and victims overlap)
Domestic Violence"
737966,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
737957,0,1,0,0,4,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Shots fired, no injury/death
Shootout (where VENN diagram of shooters and victims overlap)
Armed robbery with injury/death and/or evidence of DGU found"
737943,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking"
737939,0,1,0,0,2,0,Shot - Wounded/Injured
737925,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
737919,0,1,0,0,2,2,Shot - Wounded/Injured
737814,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
737794,1,1,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Home Invasion - Resident injured"
737721,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
737704,0,1,0,0,3,0,Shot - Wounded/Injured
737672,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
737667,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)
Gang involvement"
1261417,1,0,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)"
1032900,0,1,0,0,2,2,Shot - Wounded/Injured
748274,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
747563,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Domestic Violence"
741674,0,1,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
741314,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Hunting accident"
740671,0,1,0,0,1,1,Shot - Wounded/Injured
740571,0,0,0,1,0,1,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
740439,0,1,0,0,0,0,Shot - Wounded/Injured
740040,0,1,0,0,0,0,Shot - Wounded/Injured
740032,0,1,0,0,0,0,Shot - Wounded/Injured
739281,0,1,0,0,0,0,Shot - Wounded/Injured
739271,0,2,0,0,1,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
738838,0,1,0,0,0,1,"Shot - Wounded/Injured
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
738816,0,1,0,0,1,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Hunting accident"
738799,0,2,0,0,0,0,Shot - Wounded/Injured
738706,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738693,0,1,0,1,2,3,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738470,0,1,0,0,0,0,Shot - Wounded/Injured
738385,0,1,0,0,1,0,Shot - Wounded/Injured
738361,0,2,0,0,0,0,Shot - Wounded/Injured
738357,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738336,0,1,0,0,1,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Child Involved Incident
Child injured (not child shooter)"
738173,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
738127,0,1,0,0,0,0,Shot - Wounded/Injured
738124,0,1,0,0,1,0,Shot - Wounded/Injured
738095,0,1,0,0,0,0,Shot - Wounded/Injured
738093,0,1,0,0,0,0,Shot - Wounded/Injured
738090,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
738087,0,1,0,0,0,0,Shot - Wounded/Injured
