ID,Vic-Killed,Vic-Injured,Sus-Killed,Sus-Injured,Sus-Unharmed,Sus-Arrested,Characteristics
1891371,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891369,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891340,0,1,0,0,0,0,Shot - Wounded/Injured
1891332,0,1,0,0,0,0,Shot - Wounded/Injured
1891303,0,1,0,0,0,0,Shot - Wounded/Injured
1891299,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891289,0,1,0,0,0,0,Shot - Wounded/Injured
1891282,0,1,0,0,0,0,Shot - Wounded/Injured
1891271,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891263,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891249,2,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person"
1891233,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891229,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891227,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891222,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Possession of gun by felon or prohibited person"
1891201,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Good Samaritan/Third Party
Domestic Violence
Stolen/Illegally owned gun{s} recovered during arrest/warrant"
1891195,0,0,0,1,0,0,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1891178,0,1,0,0,0,0,Shot - Wounded/Injured
1891169,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891165,0,1,0,0,0,0,Shot - Wounded/Injured
1891147,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1891131,0,1,0,0,0,0,Shot - Wounded/Injured
1891112,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1891108,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1891099,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Bar/club incident - in or around establishment"
1891089,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff"
1891062,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1890982,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1890963,0,1,0,0,1,1,Shot - Wounded/Injured
1890961,0,1,0,0,0,0,Shot - Wounded/Injured
1890946,0,4,0,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
1890870,0,1,0,0,0,0,Shot - Wounded/Injured
1890864,0,0,0,2,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Armed robbery with injury/death and/or evidence of DGU found"
1890825,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1890823,0,1,0,0,0,0,"Shot - Wounded/Injured
Road rage"
1890821,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
3003541,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
3003527,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1963977,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1955753,1,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide"
1904671,0,1,0,0,0,0,Shot - Wounded/Injured
1900878,0,2,0,0,3,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1900450,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Armed robbery with injury/death and/or evidence of DGU found"
1899782,0,1,0,0,1,1,"Shot - Wounded/Injured
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC
Drug Sales or Trafficking
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
1897207,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1895842,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established
Armed robbery with injury/death and/or evidence of DGU found"
1895556,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Gang involvement"
1895391,1,1,0,0,3,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1895233,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1895125,0,1,0,0,0,0,"Shot - Wounded/Injured
Drug Sales or Trafficking"
1894736,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)"
1894114,0,1,0,0,0,0,Shot - Wounded/Injured
1893380,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Officer Involved Shooting - subject/suspect/perpetrator unarmed - may have other weapons"
1892899,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1892747,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found"
1892540,0,1,0,0,6,5,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1892515,0,1,0,0,0,0,Shot - Wounded/Injured
1892477,1,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1892405,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Gang involvement
Armed robbery with injury/death and/or evidence of DGU found"
1892299,0,1,0,0,0,0,Shot - Wounded/Injured
1891774,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found"
1891653,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891615,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1891563,0,1,0,0,0,0,Shot - Wounded/Injured
1891560,0,0,0,2,0,1,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)
Possession of gun by felon or prohibited person
Stolen/Illegally owned gun{s} recovered during arrest/warrant
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1891547,0,1,0,0,1,0,Shot - Wounded/Injured
1891488,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891482,0,1,0,0,1,1,Shot - Wounded/Injured
1891474,1,0,0,0,2,0,"Shot - Dead (murder, accidental, or suicide)"
1891449,0,1,0,0,0,0,Shot - Wounded/Injured
1891426,0,1,0,0,1,0,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1891418,0,1,0,0,0,0,Shot - Wounded/Injured
1891365,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891358,0,1,0,0,1,1,Shot - Wounded/Injured
1891349,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891345,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891342,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Domestic Violence"
1891337,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1891310,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891307,0,1,0,2,1,2,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Shootout (where VENN diagram of shooters and victims overlap)
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found"
1891301,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891296,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891294,0,1,0,0,0,0,Shot - Wounded/Injured
1891284,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891280,0,1,0,0,0,0,Shot - Wounded/Injured
1891276,0,1,0,0,0,0,Shot - Wounded/Injured
1891258,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence
Possession of gun by felon or prohibited person"
1891231,0,1,0,0,0,0,"Shot - Wounded/Injured
Gang involvement"
1891215,0,1,0,0,0,0,Shot - Wounded/Injured
1891189,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1891187,0,1,0,0,0,0,Shot - Wounded/Injured
1891185,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed"
1891183,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891160,2,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
1891156,0,1,0,0,0,0,Shot - Wounded/Injured
1891123,0,1,0,0,0,0,Shot - Wounded/Injured
1891117,0,1,0,0,2,0,"Shot - Wounded/Injured
Officer Involved Incident
Shootout (where VENN diagram of shooters and victims overlap)"
1891114,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
1891094,0,1,0,0,1,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge"
1891091,0,2,0,0,0,0,Shot - Wounded/Injured
1891083,0,1,0,0,2,0,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)
Drug Sales or Trafficking"
1891066,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1891015,0,1,0,0,1,1,Shot - Wounded/Injured
1891013,0,1,0,0,0,0,Shot - Wounded/Injured
1891005,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1890984,0,1,0,0,0,0,Shot - Wounded/Injured
1890968,1,1,0,0,1,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1890955,0,0,0,1,0,0,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Shootout (where VENN diagram of shooters and victims overlap)"
1890939,0,1,0,0,1,0,Shot - Wounded/Injured
1890937,0,0,0,1,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Police Targeted
Possession of gun by felon or prohibited person"
1890933,0,1,0,0,1,1,Shot - Wounded/Injured
1890929,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1890896,0,1,0,0,1,0,Shot - Wounded/Injured
1890883,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1890881,0,1,0,0,1,1,"Shot - Wounded/Injured
Drug Sales or Trafficking"
1890861,0,0,0,1,0,2,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Possession of gun by felon or prohibited person"
1890842,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Officer Involved Incident
Drug Sales or Trafficking"
1890812,1,0,0,0,1,0,"Shot - Dead (murder, accidental, or suicide)"
1890747,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1890742,0,1,0,0,0,0,Shot - Wounded/Injured
1890728,0,1,0,0,0,0,Shot - Wounded/Injured
1890725,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1890718,0,2,0,0,1,1,Shot - Wounded/Injured
1890698,0,1,0,0,1,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Possession of gun by felon or prohibited person
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1890645,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1890626,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1890611,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1890584,0,1,0,0,0,0,Shot - Wounded/Injured
1890579,0,1,0,0,1,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1890575,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1890548,2,1,0,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1890514,0,2,0,0,0,0,Shot - Wounded/Injured
1890486,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1890472,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)"
1890467,0,1,0,0,0,0,Shot - Wounded/Injured
1890462,0,1,0,0,0,0,Shot - Wounded/Injured
1890352,1,1,0,0,1,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)"
1890349,0,0,0,1,1,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
1890319,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1890291,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1890271,3,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Domestic Violence"
1890251,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence"
1890245,0,1,0,0,1,0,"Shot - Wounded/Injured
Home Invasion
Home Invasion - Resident injured"
1890224,0,0,1,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - subject/suspect/perpetrator killed
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Stand Your Ground/Castle Doctrine established
Drug Sales or Trafficking
Armed robbery with injury/death and/or evidence of DGU found"
1890204,0,1,0,0,0,0,Shot - Wounded/Injured
1890201,0,2,0,0,0,0,Shot - Wounded/Injured
1890185,0,1,0,0,0,0,Shot - Wounded/Injured
1890180,0,1,0,0,0,0,Shot - Wounded/Injured
1890175,0,1,0,0,0,0,Shot - Wounded/Injured
1890143,0,1,0,0,0,0,Shot - Wounded/Injured
1890138,0,1,0,0,1,1,Shot - Wounded/Injured
1890136,0,1,0,0,0,0,Shot - Wounded/Injured
1890129,0,0,0,1,0,1,Shot - Wounded/Injured
1890119,1,1,1,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot
Domestic Violence"
1890078,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)"
1890047,0,2,0,0,1,0,"Shot - Wounded/Injured
House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC"
1890045,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1890043,0,1,0,0,0,0,Shot - Wounded/Injured
1890041,0,1,0,0,0,0,Shot - Wounded/Injured
1890026,0,0,1,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
1890016,0,2,0,0,1,0,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
1890000,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
2908421,2,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)
Domestic Violence
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )"
1973712,1,0,0,0,2,2,"Shot - Dead (murder, accidental, or suicide)
Armed robbery with injury/death and/or evidence of DGU found
Marsy - Riley Name Restrictions"
1936669,1,0,0,0,3,3,"Shot - Dead (murder, accidental, or suicide)
Drug Sales or Trafficking
Stolen/Illegally owned gun{s} recovered during arrest/warrant
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1932173,0,1,0,0,1,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Stray bullet
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)"
1908816,1,1,0,0,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person"
1898974,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Possession of gun by felon or prohibited person"
1897965,0,1,0,0,3,0,Shot - Wounded/Injured
1896764,0,1,0,0,1,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
1895651,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)"
1895255,0,0,0,2,0,2,"Shot - Wounded/Injured
Home Invasion
Home Invasion - subject/suspect/perpetrator injured
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
1894883,0,1,0,0,0,0,Shot - Wounded/Injured
1894121,0,1,0,0,0,0,Shot - Wounded/Injured
1894117,0,1,0,0,0,0,Shot - Wounded/Injured
1892468,0,1,0,0,2,0,Shot - Wounded/Injured
1892390,1,0,0,0,1,1,"Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Death
Stray bullet
Drive-by (car to street, car to car)
Domestic Violence"
1891400,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1891278,1,0,0,0,0,0,"Shot - Dead (murder, accidental, or suicide)"
1891087,0,0,0,1,0,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)"
1891039,0,2,0,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1891010,0,1,0,0,1,1,Shot - Wounded/Injured
1890733,0,1,0,0,0,0,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Stray bullet"
1890684,1,0,0,0,3,2,"Shot - Dead (murder, accidental, or suicide)"
1890666,0,1,0,0,1,1,"Shot - Wounded/Injured
Domestic Violence"
1890634,0,1,0,1,3,4,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
1890631,0,2,0,0,0,0,Shot - Wounded/Injured
1890475,0,1,0,0,0,0,Shot - Wounded/Injured
